Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
1992,Equatorial Guinea,404081.0,,21.14766,21.2967,21.22218,1500.0,48.0,Africa
1993,Equatorial Guinea,418409.0,,21.26046,21.33208,21.29627,1610.0,47.9,Africa
1994,Equatorial Guinea,433197.0,,21.36624,21.35662,21.36143,1560.0,47.9,Africa
1995,Equatorial Guinea,448332.0,,21.49731,21.4069,21.452105,1790.0,47.9,Africa
1996,Equatorial Guinea,463844.0,,21.65067,21.47658,21.563625000000002,1920.0,48.5,Africa
1997,Equatorial Guinea,479836.0,,21.87742,21.61891,21.748165,3450.0,50.7,Africa
1998,Equatorial Guinea,496330.0,,22.10901,21.77227,21.940640000000002,4380.0,52.0,Africa
1999,Equatorial Guinea,513347.0,,22.37173,21.96034,22.166035,3280.0,53.1,Africa
2000,Equatorial Guinea,530896.0,,22.62966,22.14823,22.388945,5430.0,54.4,Africa
2001,Equatorial Guinea,549007.0,,22.91532,22.37332,22.64432,6140.0,55.8,Africa
2002,Equatorial Guinea,567664.0,,23.19161,22.59892,22.895265000000002,7860.0,57.0,Africa
2003,Equatorial Guinea,586772.0,,23.45269,22.81279,23.13274,7730.0,57.5,Africa
2004,Equatorial Guinea,606201.0,,23.71526,23.04308,23.379170000000002,9950.0,58.0,Africa
1980,Eritrea,2383858.0,,18.63684,20.01453,19.325685,,48.5,Africa
1981,Eritrea,2453689.0,,18.71241,20.04318,19.377795,,48.9,Africa
1982,Eritrea,2525005.0,,18.79083,20.06819,19.42951,,49.3,Africa
1983,Eritrea,2598626.0,,18.85964,20.09359,19.476615,,49.6,Africa
1984,Eritrea,2675717.0,,18.92637,20.11151,19.51894,,49.8,Africa
1985,Eritrea,2756493.0,,19.00152,20.12814,19.56483,,49.9,Africa
1986,Eritrea,2843141.0,,19.084,20.14323,19.613615,,50.4,Africa
1987,Eritrea,2933871.0,,19.16122,20.15587,19.658545,,50.9,Africa
1988,Eritrea,3020278.0,,19.24402,20.17161,19.707815,,51.4,Africa
1989,Eritrea,3091083.0,,19.32084,20.18797,19.754405,,51.8,Africa
1990,Eritrea,3139083.0,,19.3935,20.20741,19.800455,,52.4,Africa
1991,Eritrea,3160644.0,,19.47151,20.23979,19.855649999999997,,53.0,Africa
1992,Eritrea,3160617.0,,19.56208,20.28294,19.922510000000003,340.0,54.0,Africa
1993,Eritrea,3150811.0,0.0,19.65939,20.32333,19.99136,400.0,55.0,Africa
1994,Eritrea,3147871.0,2.74,19.76938,20.38827,20.078825000000002,490.0,55.8,Africa
1995,Eritrea,3164095.0,8.22,19.87757,20.45346,20.165515,520.0,56.6,Africa
1996,Eritrea,3202598.0,10.96,19.99555,20.52008,20.257815,560.0,57.2,Africa
1997,Eritrea,3260612.0,10.96,20.11762,20.58793,20.352775,600.0,57.8,Africa
1998,Eritrea,3337227.0,10.96,20.23286,20.65244,20.44265,610.0,58.4,Africa
1999,Eritrea,3429656.0,10.96,20.34381,20.70602,20.524915,600.0,49.6,Africa
2000,Eritrea,3535156.0,5.48,20.42769,20.73423,20.580959999999997,510.0,58.1,Africa
2001,Eritrea,3655006.0,5.48,20.51584,20.76801,20.641925,610.0,59.5,Africa
2002,Eritrea,3788532.0,5.48,20.60579,20.79514,20.700465,610.0,59.8,Africa
2003,Eritrea,3928408.0,13.7,20.68341,20.81538,20.749395,580.0,60.0,Africa
2004,Eritrea,4064958.0,13.7,20.75676,20.83535,20.796055,580.0,60.3,Africa
1980,Estonia,1474487.0,,25.99215,24.68737,25.33976,,69.3,Europe
1981,Estonia,1483938.0,,25.9235,24.69421,25.308855,,69.0,Europe
1982,Estonia,1492704.0,,25.85909,24.70221,25.28065,,69.5,Europe
1983,Estonia,1501490.0,,25.79263,24.70975,25.25119,,69.5,Europe
1984,Estonia,1511272.0,,25.72062,24.71732,25.21897,,69.5,Europe
1985,Estonia,1522477.0,,25.64465,24.72067,25.18266,,69.5,Europe
1986,Estonia,1536112.0,,25.57589,24.73069,25.15329,,70.8,Europe
1987,Estonia,1551288.0,,25.5024,24.74468,25.12354,,70.9,Europe
1988,Estonia,1564278.0,,25.41911,24.75588,25.087495,,70.9,Europe
1989,Estonia,1570051.0,,25.33636,24.77373,25.055045,,70.3,Europe
1990,Estonia,1565320.0,,25.24596,24.79018,25.01807,,70.0,Europe
1991,Estonia,1548287.0,,25.1335,24.799,24.966250000000002,,69.6,Europe
1992,Estonia,1520879.0,52.06,25.00342,24.79527,24.899344999999997,,69.3,Europe
1993,Estonia,1488120.0,57.53,24.88368,24.79123,24.837455,,68.3,Europe
1994,Estonia,1457145.0,76.71,24.78486,24.79648,24.79067,,67.0,Europe
1995,Estonia,1433076.0,65.75,24.72344,24.82701,24.775225,6340.0,67.9,Europe
1996,Estonia,1417786.0,90.41,24.70892,24.88001,24.794465,6970.0,69.9,Europe
1997,Estonia,1409718.0,101.37,24.70662,24.94357,24.825095,7790.0,70.1,Europe
1998,Estonia,1406388.0,98.63,24.728,25.02112,24.874560000000002,8360.0,69.8,Europe
1999,Estonia,1403821.0,136.99,24.77032,25.12637,24.948345000000003,8650.0,70.5,Europe
2000,Estonia,1399145.0,147.95,24.8143,25.22421,25.019255,9560.0,70.8,Europe
2001,Estonia,1391754.0,150.69,24.87022,25.33714,25.10368,10280.0,70.6,Europe
2002,Estonia,1382735.0,153.43,24.92251,25.45733,25.18992,11500.0,71.4,Europe
2003,Estonia,1372890.0,167.12,24.97842,25.58138,25.279899999999998,12700.0,71.9,Europe
2004,Estonia,1363549.0,167.12,25.02737,25.71923,25.3733,14060.0,72.4,Europe
1980,Ethiopia,35239974.0,10.96,18.75781,19.47815,19.11798,,44.6,Africa
1981,Ethiopia,36093319.0,10.96,18.81757,19.50485,19.16121,310.0,44.8,Africa
1982,Ethiopia,37109517.0,10.96,18.87934,19.52747,19.203405,330.0,45.0,Africa
1983,Ethiopia,38259376.0,10.96,18.93904,19.55625,19.247645,350.0,40.9,Africa
1984,Ethiopia,39493503.0,10.96,18.98441,19.57007,19.27724,350.0,41.4,Africa
1985,Ethiopia,40775997.0,10.96,19.02616,19.57426,19.30021,310.0,45.9,Africa
1986,Ethiopia,42097111.0,10.96,19.08186,19.58084,19.33135,330.0,46.4,Africa
1987,Ethiopia,43470219.0,10.96,19.12803,19.58116,19.354595,380.0,47.0,Africa
1988,Ethiopia,44908705.0,8.22,19.19111,19.5922,19.391655,380.0,47.3,Africa
1989,Ethiopia,46433604.0,8.22,19.24107,19.59811,19.41959,380.0,47.1,Africa
1990,Ethiopia,48057094.0,8.22,19.29207,19.61111,19.45159,390.0,46.6,Africa
1991,Ethiopia,49784987.0,8.22,19.32588,19.61798,19.47193,360.0,48.2,Africa
1992,Ethiopia,51602776.0,8.22,19.36864,19.63097,19.499805000000002,330.0,48.9,Africa
1993,Ethiopia,53477944.0,8.22,19.42975,19.64647,19.53811,360.0,49.3,Africa
1994,Ethiopia,55366517.0,8.22,19.49796,19.66306,19.58051,370.0,49.6,Africa
1995,Ethiopia,57237226.0,8.22,19.56716,19.68413,19.625645,390.0,49.9,Africa
1996,Ethiopia,59076414.0,8.22,19.65104,19.71305,19.682045,440.0,50.5,Africa
1997,Ethiopia,60893264.0,10.96,19.73613,19.7424,19.739265,440.0,51.0,Africa
