Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
1981,Iceland,0.001238606838668989,0.8260685569191706,0.7285364305543354,0.8197717825810394,0.7720444341623894,0.1910698753261815,0.926829268292683,Europe
1982,Iceland,0.001252555101777913,0.7826385950063478,0.7332178811384074,0.8225266524450127,0.7758071435013273,0.20310234850681358,0.9390243902439024,Europe
1983,Iceland,0.0012672717014140234,0.8116271688531528,0.7363939158532194,0.8247931051948505,0.7785494198698972,0.20237750072484778,0.9390243902439024,Europe
1984,Iceland,0.0012822462042200984,0.7971328819297503,0.7382195436620074,0.8268003844188033,0.7804616729862095,0.21498985213105248,0.9390243902439024,Europe
1985,Iceland,0.001297097128423899,0.7826385950063478,0.740042173231661,0.8288540386010681,0.7823944727854479,0.22847202087561613,0.9390243902439024,Europe
1986,Iceland,0.0013117868631464715,0.7971328819297503,0.7427864615111545,0.831204689856777,0.7849510447831424,0.24804291098869238,0.9390243902439024,Europe
1987,Iceland,0.0013264121220765528,0.8405628438425731,0.7441002898997419,0.8332830115700587,0.786629442141874,0.27703682226732385,0.9390243902439024,Europe
1988,Iceland,0.0013408976834562367,0.8550571307659754,0.7444217011349235,0.8351804380558828,0.7877024181563665,0.28124093940272543,0.9390243902439024,Europe
1989,Iceland,0.0013551683255276163,0.8260685569191706,0.7450795148009574,0.8371808103711509,0.7890004666136009,0.2860249347636996,0.9390243902439024,Europe
1990,Iceland,0.0013691971833771543,0.7971328819297503,0.7451199910292685,0.839014759077158,0.7898962078822408,0.29878225572629746,0.9512195121951219,Europe
1991,Iceland,0.001382935900160482,0.8260685569191706,0.7458164819801331,0.8410233539027652,0.7912184104552815,0.3073354595534938,0.9512195121951219,Europe
1992,Iceland,0.0013964113407911372,0.8116271688531528,0.746714454600813,0.8430641809689011,0.7926613836073544,0.3013917077413743,0.9512195121951219,Europe
1993,Iceland,0.0014097793217676406,0.8116271688531528,0.7481185299873384,0.8451826285326371,0.7944061263621001,0.3083502464482459,0.9512195121951219,Europe
1994,Iceland,0.001423265508363711,0.8550571307659754,0.7502913538878616,0.8477085837087731,0.7967473503013383,0.3212525369672369,0.9512195121951219,Europe
1995,Iceland,0.001437025717077869,0.8695514176893779,0.7511686386585158,0.8499194522887192,0.7982605899721208,0.3273412583357495,0.9512195121951219,Europe
1996,Iceland,0.0014511835265123894,0.8405628438425731,0.7523619378339101,0.8522908242704824,0.8000156844907834,0.34256306175703105,0.9634146341463414,Europe
1997,Iceland,0.001465738936667272,0.8695514176893779,0.7540004755207266,0.855102265005588,0.8022135521842614,0.36967236880255144,0.9634146341463414,Europe
1998,Iceland,0.001480622098767318,0.8695514176893779,0.7563924707019567,0.8582814164030529,0.8049809237380846,0.3944621629457814,0.9634146341463414,Europe
1999,Iceland,0.0014957094342102526,0.8260685569191706,0.7587248009244171,0.8615184542733043,0.8077446878590278,0.4066396056828066,0.9634146341463414,Europe
2000,Iceland,0.0015109579591344154,0.8260685569191706,0.7610364432968517,0.8649100753379287,0.8105713467880123,0.4066396056828066,0.9634146341463414,Europe
2001,Iceland,0.001526125889317964,0.7971328819297503,0.7629238348318033,0.868193488166492,0.8131244681977343,0.4275152218034213,0.975609756097561,Europe
2002,Iceland,0.0015413206844150506,0.8116271688531528,0.7647092862361934,0.8716844371560113,0.8157232314756361,0.4499855030443607,0.975609756097561,Europe
2003,Iceland,0.0015572193402468325,0.8116271688531528,0.7670793942717442,0.8752710961658763,0.8186734841919939,0.4388228472020876,0.975609756097561,Europe
2004,Iceland,0.0015747352638736014,0.8116271688531528,0.7696497846814565,0.8792833523108872,0.8219314666175219,0.4699913018266164,0.9878048780487805,Europe
1980,Iran,0.20776368813955387,0.42028142192128654,0.7011364225790193,0.7617938754796191,0.7300625419069988,0.050014496955639316,0.8048780487804879,Asia
1981,Iran,0.21604267540946953,0.3912928480744816,0.7033071477121485,0.7641751144737889,0.7323336561724353,0.050014496955639316,0.7804878048780488,Asia
1982,Iran,0.22492580622801017,0.33331570038087177,0.7057684022173777,0.7667865837574503,0.7348665445890468,0.057407944331690344,0.7926829268292683,Asia
1983,Iran,0.23431849460759127,0.31882141345746934,0.7086659005166266,0.7696763027909831,0.7377603331385842,0.06465642215134822,0.8048780487804879,Asia
1984,Iran,0.24408933351013312,0.3912928480744816,0.7114107884439469,0.7726064765753836,0.7405935795536978,0.06364163525659612,0.8170731707317073,Asia
1985,Iran,0.2540926130175884,0.3912928480744816,0.7140525369450521,0.7753583863356349,0.7432878613804704,0.0643664830385619,0.8292682926829268,Asia
1986,Iran,0.2643807143383734,0.3767985611510792,0.7163503874174697,0.777664964935927,0.7455898740927502,0.0575529138880835,0.8292682926829268,Asia
1987,Iran,0.2748394669629344,0.36230427422767664,0.7186002660637407,0.7797656518773306,0.7477686067074725,0.056248187880545086,0.8292682926829268,Asia
1988,Iran,0.2849611831282132,0.33331570038087177,0.7204183982746932,0.7813986424306529,0.7494984491959739,0.052768918527109306,0.8292682926829268,Asia
1989,Iran,0.29409149264323414,0.36230427422767664,0.7230781362106035,0.7833608622979482,0.7518255570935071,0.0565381269933314,0.8536585365853658,Asia
1990,Iran,0.30179611880767304,0.36230427422767664,0.7265923722997483,0.7861357950871487,0.754987236745625,0.06480139170774138,0.8292682926829268,Asia
1991,Iran,0.3078076428991899,0.3767985611510792,0.730338672097877,0.7891458916720441,0.7583824584655078,0.07407944331690346,0.8536585365853658,Asia
1992,Iran,0.31233201671794975,0.3912928480744816,0.7346771241250014,0.7924082548741396,0.7622077489226716,0.07755871267033923,0.8536585365853658,Asia
1993,Iran,0.3159950960356989,0.3912928480744816,0.7391196150500811,0.7957663280965809,0.7661331064310333,0.07552913888083503,0.8536585365853658,Asia
1994,Iran,0.3196994129957289,0.3912928480744816,0.7435036403120447,0.7992493834761748,0.7700874802473444,0.07538416932444186,0.8536585365853658,Asia
1995,Iran,0.3240909666819569,0.3912928480744816,0.747904755537073,0.8027942721335177,0.7740802810660747,0.07871846912148449,0.8536585365853658,Asia
1996,Iran,0.3293994735970636,0.3912928480744816,0.7527726965952896,0.8062592379903658,0.7782791760936992,0.08437228182081763,0.8658536585365854,Asia
1997,Iran,0.3354142805810148,0.3912928480744816,0.7577641651058333,0.8096238892210783,0.7824948535264616,0.08770658161786025,0.8658536585365854,Asia
1998,Iran,0.34180801717041936,0.3912928480744816,0.7627559334402905,0.8126731249551873,0.7865602735375193,0.09002609452015077,0.8658536585365854,Asia
1999,Iran,0.3480637648179274,0.3912928480744816,0.767888619014053,0.8152490729941843,0.7904737108328856,0.09118585097129603,0.8658536585365854,Asia
2000,Iran,0.35381124442024475,0.3767985611510792,0.7728291174593162,0.8173796898732221,0.7940742425371232,0.09654972455784286,0.8658536585365854,Asia
2001,Iran,0.3589836751752988,0.3767985611510792,0.7780880289006266,0.8192379772098325,0.797711475949794,0.10104378080603073,0.8658536585365854,Asia
2002,Iran,0.3637330748828355,0.3767985611510792,0.783472266737745,0.8209558240698531,0.8013472977582942,0.10684256306175703,0.8658536585365854,Asia
2003,Iran,0.36816791869073867,0.3767985611510792,0.7885033120048596,0.8221135535255821,0.8045312493873246,0.115105827776167,0.8536585365853658,Asia
2004,Iran,0.3724656547259093,0.3767985611510792,0.7941963684727958,0.823932043912152,0.8083766159926911,0.12307915337779067,0.8780487804878049,Asia
1980,Iraq,0.07335925643464244,,0.7869442276550982,0.821721833133033,0.8035288535813574,,0.7439024390243902,Asia
1981,Iraq,0.07547038193519826,,0.790355324318028,0.824838164551508,0.8067993835995122,,0.6951219512195121,Asia
1982,Iraq,0.07757330289115955,,0.7934426111544689,0.8277982682735424,0.809826019785985,,0.6951219512195121,Asia
1983,Iraq,0.07965380239028204,,0.7964099684255437,0.8306225361247769,0.812725141062389,,0.6951219512195121,Asia
1984,Iraq,0.08169483733141723,,0.7989425810221656,0.8331701987282079,0.8152649306549451,,0.7317073170731707,Asia
1985,Iraq,0.08369170635469596,,0.8011366924205414,0.8355264412909472,0.8175363586101972,,0.7317073170731707,Asia
1986,Iraq,0.08563386766804593,,0.8034588286299456,0.8379642511562494,0.8199136568782375,,0.7317073170731707,Asia
1987,Iraq,0.08754587042945815,,0.8059704535526285,0.8404770503158431,0.8224258417670147,,0.7317073170731707,Asia
1988,Iraq,0.08950157703221398,,0.8080743179530662,0.8426517398502977,0.8245634810158845,,0.5975609756097561,Asia
1989,Iraq,0.09159950648723993,,0.8104312337364266,0.8449254284092336,0.8268807076842242,,0.8048780487804879,Asia
1990,Iraq,0.09391143647052679,,0.8122202830277777,0.8468902794798374,0.8287535927286701,,0.8048780487804879,Asia
1991,Iraq,0.0964606696080774,,0.8106797877606482,0.8458045792146779,0.8274299785514588,,0.7560975609756098,Asia
1992,Iraq,0.09923104396790733,,0.8103445846254493,0.8456233550868066,0.8271682044002838,,0.7926829268292683,Asia
1993,Iraq,0.10220469975549651,,0.8110317810349982,0.8464324501041628,0.8279135314023112,,0.7926829268292683,Asia
1994,Iraq,0.1053475077846863,,0.8121330342689738,0.8475464358048883,0.8290208564516192,,0.7926829268292683,Asia
1995,Iraq,0.10862966949338033,,0.8129557510873863,0.8481552304703868,0.8297415588031165,,0.7926829268292683,Asia
1996,Iraq,0.11205574654389738,,0.815175047694489,0.8500829157942582,0.831821792815719,,0.7926829268292683,Asia
1997,Iraq,0.11562312766664154,,0.8171316985534396,0.8514195670749636,0.8334827803896812,,0.7926829268292683,Asia
1998,Iraq,0.11928470254923261,,0.8202840471790916,0.8540537304871607,0.8363880186174906,,0.7926829268292683,Asia
1999,Iraq,0.12298005200112362,,0.8247151447954616,0.8579074566328359,0.8405437812954606,,0.8048780487804879,Asia
2000,Iraq,0.12666672945892457,,0.8286923090069201,0.8613845918049857,0.8442824933634998,,0.8048780487804879,Asia
2001,Iraq,0.1303420806691779,,0.8334202322975717,0.8654090172652983,0.8486749350073913,,0.8048780487804879,Asia
2002,Iraq,0.13402256845089972,,0.8375164266026562,0.8688881258399294,0.8524768555732878,,0.8048780487804879,Asia
2003,Iraq,0.13771183568636575,,0.8397111376488589,0.8701593259383364,0.8542311658674112,,0.7926829268292683,Asia
2004,Iraq,0.14141975254480985,,0.8418923566189577,0.8715834647290485,0.8560513510228249,0.033777906639605684,0.7926829268292683,Asia
1980,Ireland,0.018435122762419338,0.7101671603893356,0.7388863520454437,0.8488728911727733,0.7913363578259727,0.09031603363293708,0.8780487804878049,Europe
1981,Ireland,0.01863825374666278,0.6521900126957259,0.7406457187693667,0.8498658415213091,0.7927302385218935,0.1001739634676718,0.8902439024390244,Europe
1982,Ireland,0.01881195690461671,0.6666842996191282,0.7426407470892344,0.8507134178870516,0.7941780738661093,0.10481298927225283,0.8902439024390244,Europe
1983,Ireland,0.01895304605753552,0.6376957257723234,0.7439833585735097,0.8512607081752145,0.7951414152900259,0.10669759350536387,0.8902439024390244,Europe
1984,Ireland,0.019058813222134586,0.6666842996191282,0.7454213140622512,0.8519415320312823,0.7962183124272142,0.11235140620469701,0.8902439024390244,Europe
1985,Ireland,0.019129027360157473,0.6666842996191282,0.746909340144533,0.852781543687513,0.7973973155994024,0.117860249347637,0.8902439024390244,Europe
1986,Ireland,0.019161813300639235,0.6521900126957259,0.7485487773030899,0.8536649701983335,0.798676228977881,0.12075964047550014,0.9024390243902439,Europe
1987,Ireland,0.019162291496100214,0.565224291155311,0.7498302247090284,0.8546414755261913,0.7998122566453227,0.1304726007538417,0.9024390243902439,Europe
1988,Ireland,0.019146290753596983,0.565224291155311,0.7511680390106891,0.8558038095877102,0.8010663885283635,0.14091040881414904,0.9024390243902439,Europe
